id,name,url,type,is_validated,description
1650,Microfiche.js,,Library,TRUE,"A carousel library made With Associates, focusing on performance, simplicity and touch."
1651,Midi Writer Js,,Library,TRUE,♬ JavaScript library providing an API for programmatically generating expressive multi-track MIDI files in browser and Node.
1652,Midi.js,,Library,TRUE,"Making life easy to create a MIDI-app on the web. Includes a library to program synesthesia into your app for memory recognition or for creating trippy effects. Convert soundfonts for Guitar, Bass, Drums, ect. into code that can be read by the browser. Supports multiple simultaneous instruments and perfect timing."
1653,Midway.js,,,TRUE,Automatically center responsive elements!
1654,Mimosa,,,TRUE,"A lightning-fast, modular, next generation browser development tool."
1655,Min Pub Sub,,,TRUE,198 byte publish/subscribe messaging micro-framework
1656,Mincss,,,TRUE,Tool for finding out which CSS selectors you're NOT using.
1657,Mind,,Library,TRUE,A flexible neural network library
1658,Mindb,,,TRUE,Database on JavaScript
1659,Minified.js,,Library,TRUE,Replace jQuery or MooTools with a <4kB Library
1660,Mithril.js,,,TRUE,A Javascript Framework for Building Brilliant Applications
1661,Mixitup,,,TRUE,A CSS3 and jQuery Filter & Sort Plugin
1662,Mjml,,,TRUE,MJML: the only framework that makes responsive-email easy
1663,Ml5 Library,,,TRUE,Friendly machine learning for the web! 🤖
1664,Mobiscroll,,,TRUE,The customizable HTML5 spinner/scroller control for touch devices like smartphones and tablets
1665,Mobservable,,,TRUE,Observable data. Reactive functions. Simple code.
1666,Mobx,,,TRUE,"Simple, scalable state management."
1667,Mocha,,,TRUE,"A simple, flexible, fun javascript test framework for node.js & the browser. (BDD, TDD, QUnit styles via interfaces)"
1668,Modernizr,,Library,TRUE,Modernizr is a JavaScript library that detects HTML5 and CSS3 features in the user’s browser.
1669,Modules Webmake,,,TRUE,Bundle CommonJS/Node.js modules for web browser
1670,Mojs,,Library,TRUE,motion graphics library for the web
1671,Moleculer,,,TRUE,:rocket: Progressive microservices framework for Node.js
1672,Moment,,,TRUE,"Parse, validate, manipulate, and display dates in javascript."
1673,Money.js,,Library,TRUE,"money.js is a tiny (1kb) javascript currency conversion library, for web & nodeJS"
1674,Monitor.io,,,TRUE,remote monitoring and debugging for socket.io
1675,Montage,,,TRUE,"Core framework: Montage simplifies the development of rich HTML5 applications by providing modular components, real-time two-way data binding, CommonJS dependency management, and many more conveniences. Join us on irc.freenode.net#montage or https://groups.google.com/d/forum/montagejs"
1676,Mootools Core,,,TRUE,MooTools Core Repository
1677,Moovie.js,,,TRUE,Movie focused HTML5 Player
1678,Morpheus,,,TRUE,A Brilliant Animator
1679,Morris.js,,,TRUE,Pretty time-series line graphs
1680,Mosaiqy,,,TRUE,"Mosaiqy it's a jQuery plugin to organize and show image thumbnails and zoom, easy to integrate also with Flickr, Instagram, Panoramio and other. Check carefully the homepage project and source code for full detail, licensing, legal notices and copyright"
1681,Motio,,Library,TRUE,Small JavaScript library for sprite based animations and panning.
1682,Motionia,,Library,TRUE,Motionia is a lightweight simplified on demand animation library! https://git.io/motionia
1683,Motus,,Library,TRUE,Animation library that mimics CSS keyframes when scrolling.
1684,Mousetrap,,Library,TRUE,Simple library for handling keyboard shortcuts in Javascript
1685,Mout,,,TRUE,Modular JavaScript Utilities
1686,Move.js,,,TRUE,CSS3 backed JavaScript animation framework
1687,Moveable,,,TRUE,↔️ ↕️ 🔄 Moveable! Draggable! Resizable! Scalable! Rotatable!
1688,Mp3.js,,,TRUE,A JavaScript MP3 decoder for Aurora.js
1689,Mqtt.js,,,TRUE,The MQTT client for Node.js and the browser
1690,Multi Select,,,TRUE,A user-friendlier drop-in replacement for the standard select with multiple attribute activated.
1691,Multiple.js,,,TRUE,Sharing background across multiple elements using CSS
1692,Multiscroll.js,,,TRUE,multiscroll plugin by Alvaro Trigo. Create full screen pages with two scrolling sections per page.
1693,Mustache.js,,,TRUE,Minimal templating with {{mustaches}} in JavaScript
1694,Muuri,,,TRUE,"Responsive, sortable, filterable and draggable grid layouts"
1695,Mxn,,Library,TRUE,A Javascript Mapping Abstraction library.
1696,Nano Gallery,,,TRUE,"image gallery simplified - jQuery plugin. Touch enabled, responsive, justified/cascading/grid layout and it supports pulling in Flickr, Google Photos and self hosted images."
1697,Nano Scroller,,,TRUE,A jQuery plugin that offers a simplistic way of implementing Lion OS scrollbars.
1698,Nanobar,,,TRUE,Very lightweight progress bars. No jQuery
1699,Nanogallery2,,,TRUE,a modern photo / video gallery and lightbox
1700,Native Script,,,TRUE,"NativeScript is an open source framework for building truly native mobile apps with JavaScript. Use web skills, like Angular and Vue.js, FlexBox and CSS, and get native UI and performance on iOS and Android."
1701,Natural Regex,,,TRUE,Create regex from natural language
1702,Naver,,,TRUE,A jQuery plugin for responsive navigation.
1703,Nerdamer,,,TRUE,a symbolic math expression evaluator for javascript
1704,Nest,,,TRUE,"A progressive Node.js framework for building efficient and scalable server-side applications on top of TypeScript & JavaScript (ES6, ES7, ES8) heavily inspired by Angular 😻🚀"
1705,Nested,,,TRUE,Gap free multi column grid
1706,Next Js Blog Boilerplate,,,TRUE,"🚀 Nextjs Blog Boilerplate is starter code for your blog based on Next framework. ⚡️ Made with Nextjs, TypeScript, ESLint, Prettier, PostCSS, Tailwind CSS."
1707,Next Translate,,,TRUE,Next.js plugin + i18n API for Next.js 🌍  -  Load page translations and use them in an easy way!
1708,Next.js,,,TRUE,Next.js is a lightweight framework for static and server‑rendered applications.
1709,Ng Dialog,,,TRUE,Modals and popups provider for Angular.js applications
1710,Ng Morphing Modal,,,TRUE,Angular Morphing Modal
1711,Ng Sweet Alert,,,TRUE,":loudspeaker: Sweetalert directive for angular js( angular sweetalert), without writing single javascript code"
1712,Ng Zorro Antd,,,TRUE,An enterprise-class UI components based on Ant Design and Angular. 🐜
1713,Ngx Auth Firebaseui,,,TRUE,Angular Material UI component for firebase authentication
1714,Nightwatch,,,TRUE,UI automated testing framework based on node.js and selenium webdriver
1715,Nipplejs,,,TRUE,A virtual joystick for touch capable interfaces.
1716,Nivo Slider,,,TRUE,The Most Awesome jQuery Image Slider
1717,No Ui Slider,,Library,TRUE,"noUiSlider is a lightweight JavaScript range slider library. It offers a wide selection of options and settings, and is compatible with a ton of (touch) devices, including those running iOS, Android, Windows 8 and Windows Phone 8."
1718,Nock,,Library,TRUE,HTTP mocking and expectations library
1719,Nod,,,TRUE,jQuery plugin that gives you frontend validation for forms.
1720,Node Browserify,,,TRUE,browser-side require() the node.js way
1721,Node Decorators,,,TRUE,node-decorators
1722,Node Efficientnet,,,TRUE,tensorflowJS implementation of EfficientNet 🚀
1723,Node List.js,,Library,TRUE,NodeList implementation/library - Use the Native DOM APIs as easily as jQuery
1724,Node Pg Migrate,,,TRUE,Node.js database migration management for Postgresql
1725,Noisy,,,TRUE,A jQuery plugin that adds random noise to the background of a given element.
1726,Normalize.css,,,TRUE,"A modern, HTML5-ready alternative to CSS resets (as used by Twitter Bootstrap, HTML5 Boilerplate, TweetDeck, Soundcloud, and many others)."
1727,Notie.js,,,TRUE,"A clean and simple notification plugin (alert/growl style) for javascript, with no dependencies."
1728,Noty,,,TRUE,noty - jquery notification plugin
1729,Nprogress,,,TRUE,"For slim progress bars like on YouTube, Medium, etc"
1730,Nuclear Js,,,TRUE,Reactive Flux built with ImmutableJS data structures. Framework agnostic.
1731,Nude.js,,,TRUE,Nudity detection with JavaScript and HTMLCanvas
1732,Numeral,,Library,TRUE,A javascript library for formatting and manipulating numbers.
1733,Numeric,,,TRUE,Numerical analysis in Javascript
1734,Nunjucks,,,TRUE,A jinja2-inspired templating system for javascript
1735,Nuxt.js,,,TRUE,The Vue.js Developers Framework
1736,Nvd3,,,TRUE,
1737,Obelisk.js,,,TRUE,JavaScript Engine for Building Isometric Pixel Element with HTML5 Canvas
1738,Object.observe,,,TRUE,Object.observe polyfill/shim trying to be compliant
1739,Objgrep,,,TRUE,Find strings inside complicated javascript objects
1740,Oboe.js,,,TRUE,A fresh approach to AJAX that speeds up web applications. Progressive JSON parser with an easy interface so you can use the objects before the http response completes.
1741,Oc Lazy Load,,,TRUE,Load modules on demand (lazy load) in AngularJS
1742,Ocanvas,,Library,TRUE,JavaScript library for object-based canvas drawing.
1743,Odometer,,,TRUE,Smoothly transitions numbers with ease. #hubspot-open-source
1744,Officegen,,,TRUE,"Standalone Office Open XML files (Microsoft Office 2007 and later) generator for Word (docx), PowerPoint (pptx) and Excell (xlsx) in javascript. The output is a stream."
1745,Offline,,,TRUE,Automatically display online/offline indication to your users. #hubspot-open-source
1746,Oimo.js,,,TRUE,Lightweight 3d physics engine for javascript
1747,Ol3,,,TRUE,OpenLayers 3
1748,Olly.js,,,TRUE,Translate URLs into Rich Media
1749,Onepage Scroll,,,TRUE,Create an Apple-like one page scroller website (iPhone 5S website) with One Page Scroll plugin
1750,Onfire.js,,Library,TRUE,"onfire.js is a simple events dispatcher subscribe / publish library (< 1kb). async, simple and usefull."
1751,Onionskin,,Library,TRUE,A client- and server-side multi-layer cache manager library
1752,Onsen Ui,,,TRUE,Custom Elements-Based HTML5 UI Framework for Building Your Mobile Front End
1753,Open Jscad.org,,,TRUE,"OpenSCAD + JavaScript = OpenJSCAD, edit locally or remote online, preview in browser direct via WebGL."
1754,Open Location Code,,,TRUE,"Open Location Codes are short, generated codes that can be used like street addresses, for places where street addresses don't exist."
1755,Openlayers,,,TRUE,
1756,Opentip,,,TRUE,An open source javascript tooltip based on the protoype framework.
1757,Openui5,,,TRUE,"OpenUI5 lets you build enterprise-ready web applications, responsive to all devices, running on almost any browser of your choice"
1758,Optics,,,TRUE,"Profunctor implementation of Lenses, Prisms, Traversals, Isos, etc."
1759,Oraclejet,,,TRUE,Oracle JET is a modular JavaScript Extension Toolkit for developers working on client-side applications.
1760,Orb,,Library,TRUE,Pivot table javascript library
1761,Ori Domi,,,TRUE,Fold up DOM elements like paper
1762,Osmbuildings,,,TRUE,:city_sunrise: OSM Buildings
1763,Out Front Js,,,TRUE,Console for mobile browsers and webviews.
1764,Outdated Browser,,,TRUE,A simple tool to identify and upgrade old browsers.
1765,Overlay Scrollbars,,,TRUE,"A javascript scrollbar plugin which hides native scrollbars, provides custom styleable overlay scrollbars and keeps the native functionality and feeling."
1766,Overmind,,,TRUE,Overmind - Frictionless state management
1767,Owl Carousel,,,TRUE,Owl Carousel. Touch enabled jQuery plugin that lets you create beautiful responsive carousel slider.
1768,P,,,TRUE,Peer-to-peer networking with browsers
1769,P2.js,,Library,TRUE,JavaScript 2D physics library
1770,P5.js,,Library,TRUE,"A JS client-side library for creating graphic and interactive experiences, based on the core principles of Processing. http://twitter.com/p5xjs —"
1771,Pace,,,TRUE,Automatically add a progress bar to your site. #hubspot-open-source
1772,Packery,,Library,TRUE,bin-packing layout library
1773,Page.js,,,TRUE,Micro client-side router inspired by the Express router (~1200 bytes)
1774,Pageguide,,,TRUE,An interactive guide for web page elements using jQuery and CSS3
1775,Pagerjs,,,TRUE,The Single Page Application Framework for KnockoutJS
1776,Paho.mqtt.javascript,,,TRUE,paho.mqtt.javascript
1777,Panda.js,,,TRUE,Panda.js HTML5 game engine
1778,Papa Parse,,,TRUE,Fast and powerful CSV (delimited text) parser that gracefully handles large files and malformed input
1779,Paper.js,,,TRUE,"The Swiss Army Knife of Vector Graphics Scripting – Scriptographer ported to JavaScript and the browser, using HTML5 Canvas. Created by @juerglehni & @jonathanpuckey"
1780,Paperclip.js,,,TRUE,"reactive DOM template engine built for speed, and extensibility"
1781,Parallax,,,TRUE,Parallax Engine that reacts to the orientation of a smart device
1782,Parallel.js,,Library,TRUE,Parallel.js is a tiny library for multi-core processing in Javascript.
1783,Parcel,,,TRUE,"📦🚀 Blazing fast, zero configuration web application bundler"
1784,Parsimmon,,Library,TRUE,A monadic LL(infinity) parser combinator library for javascript
1785,Parsley.js,,,TRUE,"Validate your forms, frontend, without writting a single line of javascript!"
1786,Particles.js,,Library,TRUE,A lightweight JavaScript library for creating particles
1787,Password Strength,,Library,TRUE,Angular UI library to illustrate and validate a password's strength with material design - Angular V8 supported
1788,Path.js,,,TRUE,"Simple, lightweight routing for web browsers"
1789,Pdf Object,,,TRUE,A lightweight JavaScript utility for dynamically embedding PDFs in HTML documents.
